N,E,k
7290,8190,13
7291,8190,13
7292,8190,13
7293,8190,13
7294,8190,13
7295,8190,13
7296,8190,13
7297,8190,13
7298,8190,13
7299,8190,13
7300,8190,13
7301,8190,13
7302,8190,13
7303,8190,13
7304,8190,13
7305,8190,13
7306,8190,13
7307,8190,13
7308,8190,13
7309,8190,13
7310,8190,13
7311,8190,13
7312,8190,13
7313,8190,13
7314,8190,13
7315,8190,13
7316,8190,13
7317,8190,13
7318,8190,13
7319,8190,13
7320,8190,13
7321,8190,13
7322,8190,13
7323,8190,13
7324,8190,13
7325,8190,13
7326,8190,13
7327,8190,13
7328,8190,13
7329,8190,13
7330,8190,13
7331,8190,13
7332,8190,13
7333,8190,13
7334,8190,13
7335,8190,13
7336,8190,13
7337,8190,13
7338,8190,13
7339,8190,13
7340,8190,13
7341,8190,13
7342,8190,13
7343,8190,13
7344,8190,13
7345,8190,13
7346,8190,13
7347,8190,13
7348,8190,13
7349,8190,13
7350,8190,13
7351,8190,13
7352,8190,13
7353,8190,13
7354,8190,13
7355,8190,13
7356,8190,13
7357,8190,13
7358,8190,13
7359,8190,13
7360,8190,13
7361,8190,13
7362,8190,13
7363,8190,13
7364,8190,13
7365,8190,13
7366,8190,13
7367,8190,13
7368,8190,13
7369,8190,13
7370,8190,13
7371,8190,13
7372,8190,13
7373,8190,13
7374,8190,13
7375,8190,13
7376,8190,13
7377,8190,13
7378,8190,13
7379,8190,13
7380,8190,13
7381,8190,13
7382,8190,13
7383,8190,13
7384,8190,13
7385,8190,13
7386,8190,13
7387,8190,13
7388,8190,13
7389,8190,13
7390,8190,13
7391,8190,13
7392,8190,13
7393,8190,13
7394,8190,13
7395,8190,13
7396,8190,13
7397,8190,13
7398,8190,13
7399,8190,13
7400,8190,13
7401,8190,13
7402,8190,13
7403,8190,13
7404,8190,13
7405,8190,13
7406,8190,13
7407,8190,13
7408,8190,13
7409,8190,13
7410,8190,13
7411,8190,13
7412,8190,13
7413,8190,13
7414,8190,13
7415,8190,13
7416,8190,13
7417,8190,13
7418,8190,13
7419,8190,13
7420,8190,13
7421,8190,13
7422,8190,13
7423,8190,13
7424,8190,13
7425,8190,13
7426,8190,13
7427,8190,13
7428,8190,13
7429,8190,13
7430,8190,13
7431,8190,13
7432,8190,13
7433,8190,13
7434,8190,13
7435,8190,13
7436,8190,13
7437,8190,13
7438,8190,13
7439,8190,13
7440,8190,13
7441,8190,13
7442,8190,13
7443,8190,13
7444,8190,13
7445,8190,13
7446,8190,13
7447,8190,13
7448,8190,13
7449,8190,13
7450,8190,13
7451,8190,13
7452,8190,13
7453,8190,13
7454,8190,13
7455,8190,13
7456,8190,13
7457,8190,13
7458,8190,13
7459,8190,13
7460,8190,13
7461,8190,13
7462,8190,13
7463,8190,13
7464,8190,13
7465,8190,13
7466,8190,13
7467,8190,13
7468,8190,13
7469,8190,13
7470,8190,13
7471,8190,13
7472,8190,13
7473,8190,13
7474,8190,13
7475,8190,13
7476,8190,13
7477,8190,13
7478,8190,13
7479,8190,13
7480,8190,13
7481,8190,13
7482,8190,13
7483,8190,13
7484,8190,13
7485,8190,13
7486,8190,13
7487,8190,13
7488,8190,13
7489,8190,13
7490,8190,13
7491,8190,13
7492,8190,13
7493,8190,13
7494,8190,13
7495,8190,13
7496,8190,13
7497,8190,13
7498,8190,13
7499,8190,13
7500,8190,13
7501,8190,13
7502,8190,13
7503,8190,13
7504,8190,13
7505,8190,13
7506,8190,13
7507,8190,13
7508,8190,13
7509,8190,13
7510,8190,13
7511,8190,13
7512,8190,13
7513,8190,13
7514,8190,13
7515,8190,13
7516,8190,13
7517,8190,13
7518,8190,13
7519,8190,13
7520,8190,13
7521,8190,13
7522,8190,13
7523,8190,13
7524,8190,13
7525,8190,13
7526,8190,13
7527,8190,13
7528,8190,13
7529,8190,13
7530,8190,13
7531,8190,13
7532,8190,13
7533,8190,13
7534,8190,13
7535,8190,13
7536,8190,13
7537,8190,13
7538,8190,13
7539,8190,13
7540,8190,13
7541,8190,13
7542,8190,13
7543,8190,13
7544,8190,13
7545,8190,13
7546,8190,13
7547,8190,13
7548,8190,13
7549,8190,13
7550,8190,13
7551,8190,13
7552,8190,13
7553,8190,13
7554,8190,13
7555,8190,13
7556,8190,13
7557,8190,13
7558,8190,13
7559,8190,13
7560,8190,13
7561,8190,13
7562,8190,13
7563,8190,13
7564,8190,13
7565,8190,13
7566,8190,13
7567,8190,13
7568,8190,13
7569,8190,13
7570,8190,13
7571,8190,13
7572,8190,13
7573,8190,13
7574,8190,13
7575,8190,13
7576,8190,13
7577,8190,13
7578,8190,13
7579,8190,13
7580,8190,13
7581,8190,13
7582,8190,13
7583,8190,13
7584,8190,13
7585,8190,13
7586,8190,13
7587,8190,13
7588,8190,13
7589,8190,13
7590,8190,13
7591,8190,13
7592,8190,13
7593,8190,13
7594,8190,13
7595,8190,13
7596,8190,13
7597,8190,13
7598,8190,13
7599,8190,13
7600,8190,13
7601,8190,13
7602,8190,13
7603,8190,13
7604,8190,13
7605,8190,13
7606,8190,13
7607,8190,13
7608,8190,13
7609,8190,13
7610,8190,13
7611,8190,13
7612,8190,13
7613,8190,13
7614,8190,13
7615,8190,13
7616,8190,13
7617,8190,13
7618,8190,13
7619,8190,13
7620,8190,13
7621,8190,13
7622,8190,13
7623,8190,13
7624,8190,13
7625,8190,13
7626,8190,13
7627,8190,13
7628,8190,13
7629,8190,13
7630,8190,13
7631,8190,13
7632,8190,13
7633,8190,13
7634,8190,13
7635,8190,13
7636,8190,13
7637,8190,13
7638,8190,13
7639,8190,13
7640,8190,13
7641,8190,13
7642,8190,13
7643,8190,13
7644,8190,13
7645,8190,13
7646,8190,13
7647,8190,13
7648,8190,13
7649,8190,13
7650,8190,13
7651,8190,13
7652,8190,13
7653,8190,13
7654,8190,13
7655,8190,13
7656,8190,13
7657,8190,13
7658,8190,13
7659,8190,13
7660,8190,13
7661,8190,13
7662,8190,13
7663,8190,13
7664,8190,13
7665,8190,13
7666,8190,13
7667,8190,13
7668,8190,13
7669,8190,13
7670,8190,13
7671,8190,13
7672,8190,13
7673,8190,13
7674,8190,13
7675,8190,13
7676,8190,13
7677,8190,13
7678,8190,13
7679,8190,13
7680,8190,13
7681,8190,13
7682,8190,13
7683,8190,13
7684,8190,13
7685,8190,13
7686,8190,13
7687,8190,13
7688,8190,13
7689,8190,13
7690,8190,13
7691,8190,13
7692,8190,13
7693,8190,13
7694,8190,13
7695,8190,13
7696,8190,13
7697,8190,13
7698,8190,13
7699,8190,13
7700,8190,13
7701,8190,13
7702,8190,13
7703,8190,13
7704,8190,13
7705,8190,13
7706,8190,13
7707,8190,13
7708,8190,13
7709,8190,13
7710,8190,13
7711,8190,13
7712,8190,13
7713,8190,13
7714,8190,13
7715,8190,13
7716,8190,13
7717,8190,13
7718,8190,13
7719,8190,13
7720,8190,13
7721,8190,13
7722,8190,13
7723,8190,13
7724,8190,13
7725,8190,13
7726,8190,13
7727,8190,13
7728,8190,13
7729,8190,13
7730,8190,13
7731,8190,13
7732,8190,13
7733,8190,13
7734,8190,13
7735,8190,13
7736,8190,13
7737,8190,13
7738,8190,13
7739,8190,13
7740,8190,13
7741,8190,13
7742,8190,13
7743,8190,13
7744,8190,13
7745,8190,13
7746,8190,13
7747,8190,13
7748,8190,13
7749,8190,13
7750,8190,13
7751,8190,13
7752,8190,13
7753,8190,13
7754,8190,13
7755,8190,13
7756,8190,13
7757,8190,13
7758,8190,13
7759,8190,13
7760,8190,13
7761,8190,13
7762,8190,13
7763,8190,13
7764,8190,13
7765,8190,13
7766,8190,13
7767,8190,13
7768,8190,13
7769,8190,13
7770,8190,13
7771,8190,13
7772,8190,13
7773,8190,13
7774,8190,13
7775,8190,13
7776,8190,13
7777,8190,13
7778,8190,13
7779,8190,13
7780,8190,13
7781,8190,13
7782,8190,13
7783,8190,13
7784,8190,13
7785,8190,13
7786,8190,13
7787,8190,13
7788,8190,13
7789,8190,13
7790,8190,13
7791,8190,13
7792,8190,13
7793,8190,13
7794,8190,13
7795,8190,13
7796,8190,13
7797,8190,13
7798,8190,13
7799,8190,13
7800,8190,13
7801,8190,13
7802,8190,13
7803,8190,13
7804,8190,13
7805,8190,13
7806,8190,13
7807,8190,13
7808,8190,13
7809,8190,13
7810,8190,13
7811,8190,13
7812,8190,13
7813,8190,13
7814,8190,13
7815,8190,13
7816,8190,13
7817,8190,13
7818,8190,13
7819,8190,13
7820,8190,13
7821,8190,13
7822,8190,13
7823,8190,13
7824,8190,13
7825,8190,13
7826,8190,13
7827,8190,13
7828,8190,13
7829,8190,13
7830,8190,13
7831,8190,13
7832,8190,13
7833,8190,13
7834,8190,13
7835,8190,13
7836,8190,13
7837,8190,13
7838,8190,13
7839,8190,13
7840,8190,13
7841,8190,13
7842,8190,13
7843,8190,13
7844,8190,13
7845,8190,13
7846,8190,13
7847,8190,13
7848,8190,13
7849,8190,13
7850,8190,13
7851,8190,13
7852,8190,13
7853,8190,13
7854,8190,13
7855,8190,13
7856,8190,13
7857,8190,13
7858,8190,13
7859,8190,13
7860,8190,13
7861,8190,13
7862,8190,13
7863,8190,13
7864,8190,13
7865,8190,13
7866,8190,13
7867,8190,13
7868,8190,13
7869,8190,13
7870,8190,13
7871,8190,13
7872,8190,13
7873,8190,13
7874,8190,13
7875,8190,13
7876,8190,13
7877,8190,13
7878,8190,13
7879,8190,13
7880,8190,13
7881,8190,13
7882,8190,13
7883,8190,13
7884,8190,13
7885,8190,13
7886,8190,13
7887,8190,13
7888,8190,13
7889,8190,13
7890,8190,13
7891,8190,13
7892,8190,13
7893,8190,13
7894,8190,13
7895,8190,13
7896,8190,13
7897,8190,13
7898,8190,13
7899,8190,13
7900,8190,13
7901,8190,13
7902,8190,13
7903,8190,13
7904,8190,13
7905,8190,13
7906,8190,13
7907,8190,13
7908,8190,13
7909,8190,13
7910,8190,13
7911,8190,13
7912,8190,13
7913,8190,13
7914,8190,13
7915,8190,13
7916,8190,13
7917,8190,13
7918,8190,13
7919,8190,13
7920,8190,13
7921,8190,13
7922,8190,13
7923,8190,13
7924,8190,13
7925,8190,13
7926,8190,13
7927,8190,13
7928,8190,13
7929,8190,13
7930,8190,13
7931,8190,13
7932,8190,13
7933,8190,13
7934,8190,13
7935,8190,13
7936,8190,13
7937,8190,13
7938,8190,13
7939,8190,13
7940,8190,13
7941,8190,13
7942,8190,13
7943,8190,13
7944,8190,13
7945,8190,13
7946,8190,13
7947,8190,13
7948,8190,13
7949,8190,13
7950,8190,13
7951,8190,13
7952,8190,13
7953,8190,13
7954,8190,13
7955,8190,13
7956,8190,13
7957,8190,13
7958,8190,13
7959,8190,13
7960,8190,13
7961,8190,13
7962,8190,13
7963,8190,13
7964,8190,13
7965,8190,13
7966,8190,13
7967,8190,13
7968,8190,13
7969,8190,13
7970,8190,13
7971,8190,13
7972,8190,13
7973,8190,13
7974,8190,13
7975,8190,13
7976,8190,13
7977,8190,13
7978,8190,13
7979,8190,13
7980,8190,13
7981,8190,13
7982,8190,13
7983,8190,13
7984,8190,13
7985,8190,13
7986,8190,13
7987,8190,13
7988,8190,13
7989,8190,13
7990,8190,13
7991,8190,13
7992,8190,13
7993,8190,13
7994,8190,13
7995,8190,13
7996,8190,13
7997,8190,13
7998,8190,13
7999,8190,13
8000,8190,13
8001,8190,13
8002,8190,13
8003,8190,13
8004,8190,13
8005,8190,13
8006,8190,13
8007,8190,13
8008,8190,13
8009,8190,13
8010,8190,13
8011,8190,13
8012,8190,13
8013,8190,13
8014,8190,13
8015,8190,13
8016,8190,13
8017,8190,13
8018,8190,13
8019,8190,13
8020,8190,13
8021,8190,13
8022,8190,13
8023,8190,13
8024,8190,13
8025,8190,13
8026,8190,13
8027,8190,13
8028,8190,13
8029,8190,13
8030,8190,13
8031,8190,13
8032,8190,13
8033,8190,13
8034,8190,13
8035,8190,13
8036,8190,13
8037,8190,13
8038,8190,13
8039,8190,13
8040,8190,13
8041,8190,13
8042,8190,13
8043,8190,13
8044,8190,13
8045,8190,13
8046,8190,13
8047,8190,13
8048,8190,13
8049,8190,13
8050,8190,13
8051,8190,13
8052,8190,13
8053,8190,13
8054,8190,13
8055,8190,13
8056,8190,13
8057,8190,13
8058,8190,13
8059,8190,13
8060,8190,13
8061,8190,13
8062,8190,13
8063,8190,13
8064,8190,13
8065,8190,13
8066,8190,13
8067,8190,13
8068,8190,13
8069,8190,13
8070,8190,13
8071,8190,13
8072,8190,13
8073,8190,13
8074,8190,13
8075,8190,13
8076,8190,13
8077,8190,13
8078,8190,13
8079,8190,13
8080,8190,13
8081,8190,13
8082,8190,13
8083,8190,13
8084,8190,13
8085,8190,13
8086,8190,13
8087,8190,13
8088,8190,13
8089,8190,13
8090,8190,13
8091,8190,13
8092,8190,13
8093,8190,13
8094,8190,13
8095,8190,13
8096,8190,13
8097,8190,13
8098,8190,13
8099,8190,13
8100,8190,13
8101,8190,13
8102,8190,13
8103,8190,13
8104,8190,13
8105,8190,13
8106,8190,13
8107,8190,13
8108,8190,13
8109,8190,13
8110,8190,13
8111,8190,13
8112,8190,13
8113,8190,13
8114,8190,13
8115,8190,13
8116,8190,13
8117,8190,13
8118,8190,13
8119,8190,13
8120,8190,13
8121,8190,13
8122,8190,13
8123,8190,13
8124,8190,13
8125,8190,13
8126,8190,13
8127,8190,13
8128,8190,13
8129,8190,13
8130,8190,13
8131,8190,13
8132,8190,13
8133,8190,13
8134,8190,13
8135,8190,13
8136,8190,13
8137,8190,13
8138,8190,13
8139,8190,13
8140,8190,13
8141,8190,13
8142,8190,13
8143,8190,13
8144,8190,13
8145,8190,13
8146,8190,13
8147,8190,13
8148,8190,13
8149,8190,13
8150,8190,13
8151,8190,13
8152,8190,13
8153,8190,13
8154,8190,13
8155,8190,13
8156,8190,13
8157,8190,13
8158,8190,13
8159,8190,13
8160,8190,13
8161,8190,13
8162,8190,13
8163,8190,13
8164,8190,13
8165,8190,13
8166,8190,13
8167,8190,13
8168,8190,13
8169,8190,13
8170,8190,13
8171,8190,13
8172,8190,13
8173,8190,13
8174,8190,13
8175,8190,13
8176,8190,13
8177,8190,13
8178,8190,13
8179,8190,13
8180,8190,13
8181,8190,13
8182,8190,13
8183,8190,13
8184,8190,13
8185,8190,13
8186,8190,13
8187,8190,13
8188,8190,13
8189,8190,13
8190,8190,13
8191,8190,13
8192,8190,13
8193,8190,13
8194,8190,13
8195,8190,13
8196,8190,13
8197,8190,13
8198,8190,13
8199,8190,13
8200,8190,13
8201,8190,13
8202,8190,13
8203,8190,13
8204,8190,13
8205,8190,13
8206,8190,13
8207,8190,13
8208,8190,13
8209,8190,13
8210,8190,13
8211,8190,13
8212,8190,13
8213,8190,13
8214,8190,13
8215,8190,13
8216,8190,13
8217,8190,13
8218,8190,13
8219,8190,13
8220,8190,13
8221,8190,13
8222,8190,13
8223,8190,13
8224,8190,13
8225,8190,13
8226,8190,13
8227,8190,13
8228,8190,13
8229,8190,13
8230,8190,13
8231,8190,13
8232,8190,13
8233,8190,13
8234,8190,13
8235,8190,13
8236,8190,13
8237,8190,13
8238,8190,13
8239,8190,13
8240,8190,13
8241,8190,13
8242,8190,13
8243,8190,13
8244,8190,13
8245,8190,13
8246,8190,13
8247,8190,13
8248,8190,13
8249,8190,13
8250,8190,13
8251,8190,13
8252,8190,13
8253,8190,13
8254,8190,13
8255,8190,13
8256,8190,13
8257,8190,13
8258,8190,13
8259,8190,13
8260,8190,13
8261,8190,13
8262,8190,13
8263,8190,13
8264,8190,13
8265,8190,13
8266,8190,13
8267,8190,13
8268,8190,13
8269,8190,13
8270,8190,13
8271,8190,13
8272,8190,13
8273,8190,13
8274,8190,13
8275,8190,13
8276,8190,13
8277,8190,13
8278,8190,13
8279,8190,13
8280,8190,13
8281,8190,13
8282,8190,13
8283,8190,13
8284,8190,13
8285,8190,13
8286,8190,13
8287,8190,13
8288,8190,13
8289,8190,13
8290,8190,13
8291,8190,13
8292,8190,13
8293,8190,13
8294,8190,13
8295,8190,13
8296,8190,13
8297,8190,13
8298,8190,13
8299,8190,13
8300,8190,13
8301,8190,13
8302,8190,13
8303,8190,13
8304,8190,13
8305,8190,13
8306,8190,13
8307,8190,13
8308,8190,13
8309,8190,13
8310,8190,13
8311,8190,13
8312,8190,13
8313,8190,13
8314,8190,13
8315,8190,13
8316,8190,13
8317,8190,13
8318,8190,13
8319,8190,13
8320,8190,13
8321,8190,13
8322,8190,13
8323,8190,13
8324,8190,13
8325,8190,13
8326,8190,13
8327,8190,13
8328,8190,13
8329,8190,13
8330,8190,13
8331,8190,13
8332,8190,13
8333,8190,13
8334,8190,13
8335,8190,13
8336,8190,13
8337,8190,13
8338,8190,13
8339,8190,13
8340,8190,13
8341,8190,13
8342,8190,13
8343,8190,13
8344,8190,13
8345,8190,13
8346,8190,13
8347,8190,13
8348,8190,13
8349,8190,13
8350,8190,13
8351,8190,13
8352,8190,13
8353,8190,13
8354,8190,13
8355,8190,13
8356,8190,13
8357,8190,13
8358,8190,13
8359,8190,13
8360,8190,13
8361,8190,13
8362,8190,13
8363,8190,13
8364,8190,13
8365,8190,13
8366,8190,13
8367,8190,13
8368,8190,13
8369,8190,13
8370,8190,13
8371,8190,13
8372,8190,13
8373,8190,13
8374,8190,13
8375,8190,13
8376,8190,13
8377,8190,13
8378,8190,13
8379,8190,13
8380,8190,13
8381,8190,13
8382,8190,13
8383,8190,13
8384,8190,13
8385,8190,13
8386,8190,13
8387,8190,13
8388,8190,13
8389,8190,13
8390,8190,13
8391,8190,13
8392,8190,13
8393,8190,13
8394,8190,13
8395,8190,13
8396,8190,13
8397,8190,13
8398,8190,13
8399,8190,13
8400,8190,13
8401,8190,13
8402,8190,13
8403,8190,13
8404,8190,13
8405,8190,13
8406,8190,13
8407,8190,13
8408,8190,13
8409,8190,13
8410,8190,13
8411,8190,13
8412,8190,13
8413,8190,13
8414,8190,13
8415,8190,13
8416,8190,13
8417,8190,13
8418,8190,13
8419,8190,13
8420,8190,13
8421,8190,13
8422,8190,13
8423,8190,13
8424,8190,13
8425,8190,13
8426,8190,13
8427,8190,13
8428,8190,13
8429,8190,13
8430,8190,13
8431,8190,13
8432,8190,13
8433,8190,13
8434,8190,13
8435,8190,13
8436,8190,13
8437,8190,13
8438,8190,13
8439,8190,13
8440,8190,13
8441,8190,13
8442,8190,13
8443,8190,13
8444,8190,13
8445,8190,13
8446,8190,13
8447,8190,13
8448,8190,13
8449,8190,13
8450,8190,13
8451,8190,13
8452,8190,13
8453,8190,13
8454,8190,13
8455,8190,13
8456,8190,13
8457,8190,13
8458,8190,13
8459,8190,13
8460,8190,13
8461,8190,13
8462,8190,13
8463,8190,13
8464,8190,13
8465,8190,13
8466,8190,13
8467,8190,13
8468,8190,13
8469,8190,13
8470,8190,13
8471,8190,13
8472,8190,13
8473,8190,13
8474,8190,13
8475,8190,13
8476,8190,13
8477,8190,13
8478,8190,13
8479,8190,13
8480,8190,13
8481,8190,13
8482,8190,13
8483,8190,13
8484,8190,13
8485,8190,13
8486,8190,13
8487,8190,13
8488,8190,13
8489,8190,13
8490,8190,13
8491,8190,13
8492,8190,13
8493,8190,13
8494,8190,13
8495,8190,13
8496,8190,13
8497,8190,13
8498,8190,13
8499,8190,13
8500,8190,13
8501,8190,13
8502,8190,13
8503,8190,13
8504,8190,13
8505,8190,13
8506,8190,13
8507,8190,13
8508,8190,13
8509,8190,13
8510,8190,13
8511,8190,13
8512,8190,13
8513,8190,13
8514,8190,13
8515,8190,13
8516,8190,13
8517,8190,13
8518,8190,13
8519,8190,13
8520,8190,13
8521,8190,13
8522,8190,13
8523,8190,13
8524,8190,13
8525,8190,13
8526,8190,13
8527,8190,13
8528,8190,13
8529,8190,13
8530,8190,13
8531,8190,13
8532,8190,13
8533,8190,13
8534,8190,13
8535,8190,13
8536,8190,13
8537,8190,13
8538,8190,13
8539,8190,13
8540,8190,13
8541,8190,13
8542,8190,13
8543,8190,13
8544,8190,13
8545,8190,13
8546,8190,13
8547,8190,13
8548,8190,13
8549,8190,13
8550,8190,13
8551,8190,13
8552,8190,13
8553,8190,13
8554,8190,13
8555,8190,13
8556,8190,13
8557,8190,13
8558,8190,13
8559,8190,13
8560,8190,13
8561,8190,13
8562,8190,13
8563,8190,13
8564,8190,13
8565,8190,13
8566,8190,13
8567,8190,13
8568,8190,13
8569,8190,13
8570,8190,13
8571,8190,13
8572,8190,13
8573,8190,13
8574,8190,13
8575,8190,13
8576,8190,13
8577,8190,13
8578,8190,13
8579,8190,13
8580,8190,13
8581,8190,13
8582,8190,13
8583,8190,13
8584,8190,13
8585,8190,13
8586,8190,13
8587,8190,13
8588,8190,13
8589,8190,13
8590,8190,13
8591,8190,13
8592,8190,13
8593,8190,13
8594,8190,13
8595,8190,13
8596,8190,13
8597,8190,13
8598,8190,13
8599,8190,13
8600,8190,13
8601,8190,13
8602,8190,13
8603,8190,13
8604,8190,13
8605,8190,13
8606,8190,13
8607,8190,13
8608,8190,13
8609,8190,13
8610,8190,13
8611,8190,13
8612,8190,13
8613,8190,13
8614,8190,13
8615,8190,13
8616,8190,13
8617,8190,13
8618,8190,13
8619,8190,13
8620,8190,13
8621,8190,13
8622,8190,13
8623,8190,13
8624,8190,13
8625,8190,13
8626,8190,13
8627,8190,13
8628,8190,13
8629,8190,13
8630,8190,13
8631,8190,13
8632,8190,13
8633,8190,13
8634,8190,13
8635,8190,13
8636,8190,13
8637,8190,13
8638,8190,13
8639,8190,13
8640,8190,13
8641,8190,13
8642,8190,13
8643,8190,13
8644,8190,13
8645,8190,13
8646,8190,13
8647,8190,13
8648,8190,13
8649,8190,13
8650,8190,13
8651,8190,13
8652,8190,13
8653,8190,13
8654,8190,13
8655,8190,13
8656,8190,13
8657,8190,13
8658,8190,13
8659,8190,13
8660,8190,13
8661,8190,13
8662,8190,13
8663,8190,13
8664,8190,13
8665,8190,13
8666,8190,13
8667,8190,13
8668,8190,13
8669,8190,13
8670,8190,13
8671,8190,13
8672,8190,13
8673,8190,13
8674,8190,13
8675,8190,13
8676,8190,13
8677,8190,13
8678,8190,13
8679,8190,13
8680,8190,13
8681,8190,13
8682,8190,13
8683,8190,13
8684,8190,13
8685,8190,13
8686,8190,13
8687,8190,13
8688,8190,13
8689,8190,13
8690,8190,13
8691,8190,13
8692,8190,13
8693,8190,13
8694,8190,13
8695,8190,13
8696,8190,13
8697,8190,13
8698,8190,13
8699,8190,13
8700,8190,13
8701,8190,13
8702,8190,13
8703,8190,13
8704,8190,13
8705,8190,13
8706,8190,13
8707,8190,13
8708,8190,13
8709,8190,13
8710,8190,13
8711,8190,13
8712,8190,13
8713,8190,13
8714,8190,13
8715,8190,13
8716,8190,13
8717,8190,13
8718,8190,13
8719,8190,13
8720,8190,13
8721,8190,13
8722,8190,13
8723,8190,13
8724,8190,13
8725,8190,13
8726,8190,13
8727,8190,13
8728,8190,13
8729,8190,13
8730,8190,13
8731,8190,13
8732,8190,13
8733,8190,13
8734,8190,13
8735,8190,13
8736,8190,13
8737,8190,13
8738,8190,13
8739,8190,13
8740,8190,13
8741,8190,13
8742,8190,13
8743,8190,13
8744,8190,13
8745,8190,13
8746,8190,13
8747,8190,13
8748,8190,13
8749,8190,13
8750,8190,13
8751,8190,13
8752,8190,13
8753,8190,13
8754,8190,13
8755,8190,13
8756,8190,13
8757,8190,13
8758,8190,13
8759,8190,13
8760,8190,13
8761,8190,13
8762,8190,13
8763,8190,13
8764,8190,13
8765,8190,13
8766,8190,13
8767,8190,13
8768,8190,13
8769,8190,13
8770,8190,13
8771,8190,13
8772,8190,13
8773,8190,13
8774,8190,13
8775,8190,13
8776,8190,13
8777,8190,13
8778,8190,13
8779,8190,13
8780,8190,13
8781,8190,13
8782,8190,13
8783,8190,13
8784,8190,13
8785,8190,13
8786,8190,13
8787,8190,13
8788,8190,13
8789,8190,13
8790,8190,13
8791,8190,13
8792,8190,13
8793,8190,13
8794,8190,13
8795,8190,13
8796,8190,13
8797,8190,13
8798,8190,13
8799,8190,13
8800,8190,13
8801,8190,13
8802,8190,13
8803,8190,13
8804,8190,13
8805,8190,13
8806,8190,13
8807,8190,13
8808,8190,13
8809,8190,13
8810,8190,13
8811,8190,13
8812,8190,13
8813,8190,13
8814,8190,13
8815,8190,13
8816,8190,13
8817,8190,13
8818,8190,13
8819,8190,13
8820,8190,13
8821,8190,13
8822,8190,13
8823,8190,13
8824,8190,13
8825,8190,13
8826,8190,13
8827,8190,13
8828,8190,13
8829,8190,13
8830,8190,13
8831,8190,13
8832,8190,13
8833,8190,13
8834,8190,13
8835,8190,13
8836,8190,13
8837,8190,13
8838,8190,13
8839,8190,13
8840,8190,13
8841,8190,13
8842,8190,13
8843,8190,13
8844,8190,13
8845,8190,13
8846,8190,13
8847,8190,13
8848,8190,13
8849,8190,13
8850,8190,13
8851,8190,13
8852,8190,13
8853,8190,13
8854,8190,13
8855,8190,13
8856,8190,13
8857,8190,13
8858,8190,13
8859,8190,13
8860,8190,13
8861,8190,13
8862,8190,13
8863,8190,13
8864,8190,13
8865,8190,13
8866,8190,13
8867,8190,13
8868,8190,13
8869,8190,13
8870,8190,13
8871,8190,13
8872,8190,13
8873,8190,13
8874,8190,13
8875,8190,13
8876,8190,13
8877,8190,13
8878,8190,13
8879,8190,13
8880,8190,13
8881,8190,13
8882,8190,13
8883,8190,13
8884,8190,13
8885,8190,13
8886,8190,13
8887,8190,13
8888,8190,13
8889,8190,13
8890,8190,13
8891,8190,13
8892,8190,13
8893,8190,13
8894,8190,13
8895,8190,13
8896,8190,13
8897,8190,13
8898,8190,13
8899,8190,13
8900,8190,13
8901,8190,13
8902,8190,13
8903,8190,13
8904,8190,13
8905,8190,13
8906,8190,13
8907,8190,13
8908,8190,13
8909,8190,13
8910,8190,13
8911,8190,13
8912,8190,13
8913,8190,13
8914,8190,13
8915,8190,13
8916,8190,13
8917,8190,13
8918,8190,13
8919,8190,13
8920,8190,13
8921,8190,13
8922,8190,13
8923,8190,13
8924,8190,13
8925,8190,13
8926,8190,13
8927,8190,13
8928,8190,13
8929,8190,13
8930,8190,13
8931,8190,13
8932,8190,13
8933,8190,13
8934,8190,13
8935,8190,13
8936,8190,13
8937,8190,13
8938,8190,13
8939,8190,13
8940,8190,13
8941,8190,13
8942,8190,13
8943,8190,13
8944,8190,13
8945,8190,13
8946,8190,13
8947,8190,13
8948,8190,13
8949,8190,13
8950,8190,13
8951,8190,13
8952,8190,13
8953,8190,13
8954,8190,13
8955,8190,13
8956,8190,13
8957,8190,13
8958,8190,13
8959,8190,13
8960,8190,13
8961,8190,13
8962,8190,13
8963,8190,13
8964,8190,13
8965,8190,13
8966,8190,13
8967,8190,13
8968,8190,13
8969,8190,13
8970,8190,13
8971,8190,13
8972,8190,13
8973,8190,13
8974,8190,13
8975,8190,13
8976,8190,13
8977,8190,13
8978,8190,13
8979,8190,13
8980,8190,13
8981,8190,13
8982,8190,13
8983,8190,13
8984,8190,13
8985,8190,13
8986,8190,13
8987,8190,13
8988,8190,13
8989,8190,13
8990,8190,13
8991,8190,13
8992,8190,13
8993,8190,13
8994,8190,13
8995,8190,13
8996,8190,13
8997,8190,13
8998,8190,13
8999,8190,13
9000,8190,13
9001,8190,13
9002,8190,13
9003,8190,13
9004,8190,13
9005,8190,13
9006,8190,13
9007,8190,13
9008,8190,13
9009,8190,13
9010,8190,13
9011,8190,13
9012,8190,13
9013,8190,13
9014,8190,13
9015,8190,13
9016,8190,13
9017,8190,13
9018,8190,13
9019,8190,13
9020,8190,13
9021,8190,13
9022,8190,13
9023,8190,13
9024,8190,13
9025,8190,13
9026,8190,13
9027,8190,13
9028,8190,13
9029,8190,13
9030,8190,13
9031,8190,13
9032,8190,13
9033,8190,13
9034,8190,13
9035,8190,13
9036,8190,13
9037,8190,13
9038,8190,13
